name	logFC	Pval	logPval	FDR	avgCTRL	avgTRT
GAS5	-1.21961794266	5e-5	4.301029995663981	2.54479e-4	689.88	296.232
GCAT	-1.41181419744	5e-5	4.301029995663981	2.54479e-4	81.7119	30.7105
GFPT1	-1.16833178354	5e-5	4.301029995663981	2.54479e-4	22.2975	9.92095
GGACT	-1.04841857006	5e-5	4.301029995663981	2.54479e-4	2.42605	1.17299
GPT2	-2.1152356588	5e-5	4.301029995663981	2.54479e-4	10.4509	2.41215
GSTO2	-1.28258144998	0.0016	2.795880017344075	0.00556961	1.02357	0.420748
HAX1	-1.24685749623	5e-5	4.301029995663981	2.54479e-4	245.635	103.502
HECW2	-1.84967660173	5e-5	4.301029995663981	2.54479e-4	1.03644	0.287565
HRASLS	-1.03780168717	0.00295	2.530177984021837	0.00955383	1.18236	0.575891
HSPA13	-1.20190714263	5e-5	4.301029995663981	2.54479e-4	27.507	11.9573
HSPA5	-1.64508766278	5e-5	4.301029995663981	2.54479e-4	353.364	112.98
HYOU1	-1.28260712502	5e-5	4.301029995663981	2.54479e-4	149.665	61.5201
IDH1	-1.30640937124	5e-5	4.301029995663981	2.54479e-4	100.071	40.4613
IDNK	-1.66467855447	5e-5	4.301029995663981	2.54479e-4	1.47918	0.466555
IFT43	-1.38405969827	5e-5	4.301029995663981	2.54479e-4	8.06566	3.09027
IL18	-1.01749647318	5e-5	4.301029995663981	2.54479e-4	7.2737	3.59301
IL20RB	-2.90502242397	5e-5	4.301029995663981	2.54479e-4	29.3072	3.91269
IMMP2L	-1.00902419076	5e-5	4.301029995663981	2.54479e-4	33.0042	16.3992
INHBE	-1.91646168259	5e-5	4.301029995663981	2.54479e-4	6.87024	1.81995
ISY1-RAB43	-1.09467781725	5e-5	4.301029995663981	2.54479e-4	13.0198	6.0964
ITPKA	-1.46733885331	5e-5	4.301029995663981	2.54479e-4	65.1953	23.5778
KCNG1	-2.50708032863	5e-5	4.301029995663981	2.54479e-4	1.02853	0.18093
KDF1	-1.0399081565	1.5e-4	3.8239087409443187	6.94213e-4	1.17098	0.569516
KLHDC7B	-4.82159524422	5e-5	4.301029995663981	2.54479e-4	2.6743	0.0945726
LAMP3	-2.52438123152	5e-5	4.301029995663981	2.54479e-4	3.25338	0.565484
LGALS9	-1.49873535016	5e-5	4.301029995663981	2.54479e-4	2.46425	0.872008
LILRA2	-2.13267749714	5e-5	4.301029995663981	2.54479e-4	3.30756	0.754237
LINC00239	-1.828331454	4e-4	3.3979400086720375	0.00166802	2.24526	0.632243
LINC00467	-1.03478568381	5e-5	4.301029995663981	2.54479e-4	43.7556	21.3566
LINC00674	-1.06643332663	5e-5	4.301029995663981	2.54479e-4	2.05142	0.979549
LINC01300	-3.74512780152	5e-5	4.301029995663981	2.54479e-4	11.0748	0.825924
LOC100131564	-1.05672414526	5e-5	4.301029995663981	2.54479e-4	8.32312	4.00111
LOC100133315	-1.38277951062	5e-5	4.301029995663981	2.54479e-4	1.83872	0.705111
LOC100288798	-1.47184088688	5e-5	4.301029995663981	2.54479e-4	13.5868	4.89834
LOC100506606	-1.28349632947	0.0016	2.795880017344075	0.00556961	1.21829	0.500472
LOC100506990	-1.14880241471	5e-5	4.301029995663981	2.54479e-4	7.57165	3.41481
LOC101927476	-1.42489470347	5e-5	4.301029995663981	2.54479e-4	1.5528	0.578335
LOC101929224	-1.71378892038	0.00295	2.530177984021837	0.00955383	5.34294	1.62884
LOC101929412	-3.48358767384	3.5e-4	3.4559319556497243	0.00148216	1.04765	0.0936595
LOC101929705	-1.36991460427	5e-5	4.301029995663981	2.54479e-4	5.94734	2.30111
LOC103091866	-1.08717910645	5e-4	3.3010299956639813	0.00202581	1.57037	0.739143
LONP1	-1.16712297842	5e-5	4.301029995663981	2.54479e-4	202.6	90.2195
LYRM9	-1.30831355432	5e-5	4.301029995663981	2.54479e-4	4.08794	1.65068
LZTFL1	-1.0218503614	5e-5	4.301029995663981	2.54479e-4	9.46818	4.66293
MANF	-1.00237189425	5e-5	4.301029995663981	2.54479e-4	46.5082	23.2159
MAP6D1	-1.4982997999	5e-5	4.301029995663981	2.54479e-4	2.66756	0.944237
MARCKS	-2.07256651552	5e-5	4.301029995663981	2.54479e-4	1.57337	0.374047
MARS	-1.00377762056	5e-5	4.301029995663981	2.54479e-4	217.589	108.51
MATN1	-1.03591940669	3.5e-4	3.4559319556497243	0.00148216	1.01293	0.494011
MEF2B	-2.1090255596	0.00115	2.939302159646388	0.00420361	8.51264	1.97326
MILR1	-1.93905036564	5e-5	4.301029995663981	2.54479e-4	12.7734	3.33115
MLXIPL	-1.8958224414	5e-5	4.301029995663981	2.54479e-4	7.68695	2.06564
MOCOS	-1.51765995755	5e-5	4.301029995663981	2.54479e-4	17.766	6.20481
MS4A3	-2.15431898676	5e-5	4.301029995663981	2.54479e-4	42.9837	9.65582
MTHFD1L	-1.10582282301	5e-5	4.301029995663981	2.54479e-4	96.2316	44.7128
MTHFD2	-1.18453529948	5e-5	4.301029995663981	2.54479e-4	187.153	82.341
MYO18B	-1.09350259762	5e-5	4.301029995663981	2.54479e-4	6.86474	3.21697
NBR2	-1.11829915234	5e-5	4.301029995663981	2.54479e-4	9.47834	4.36607
NCOA7	-1.10561271991	5e-5	4.301029995663981	2.54479e-4	8.36664	3.88802
NEBL	-1.95082563595	5e-5	4.301029995663981	2.54479e-4	8.82656	2.28315
NEK3	-1.31296190704	5e-5	4.301029995663981	2.54479e-4	6.8212	2.74549
NMRK1	-1.31818324178	5e-5	4.301029995663981	2.54479e-4	2.24885	0.901878
NUPR1	-2.99047769005	5e-5	4.301029995663981	2.54479e-4	3.7625	0.473427
OR8G2	-1.27275983309	3e-4	3.5228787452803374	0.00129577	1.78326	0.738033
OSGIN1	-1.10993992919	5e-5	4.301029995663981	2.54479e-4	5.10376	2.36464
PABPC1L	-1.61283360773	5e-5	4.301029995663981	2.54479e-4	30.4212	9.94638
PARD6A	-1.07099218959	0.00245	2.6108339156354674	0.00811668	1.09578	0.521582
PAX6	-1.70372765728	5e-5	4.301029995663981	2.54479e-4	5.30216	1.62772
PAX8	-1.31961047228	4e-4	3.3979400086720375	0.00166802	1.16623	0.467242
PCBD2	-1.06949492609	5e-5	4.301029995663981	2.54479e-4	10.1041	4.81446
PCK2	-1.79704486921	5e-5	4.301029995663981	2.54479e-4	68.6491	19.7547
PDCD4	-1.33482202639	5e-5	4.301029995663981	2.54479e-4	28.4572	11.2816
PECR	-1.38067824689	5e-5	4.301029995663981	2.54479e-4	5.27234	2.02478
PEX11G	-1.78921800382	5e-5	4.301029995663981	2.54479e-4	3.35221	0.969891
PHF11	-1.00619626596	5e-5	4.301029995663981	2.54479e-4	3.276	1.63098
PHGDH	-2.33067175066	5e-5	4.301029995663981	2.54479e-4	193.138	38.3942
PHKG1	-1.02487716545	5e-5	4.301029995663981	2.54479e-4	10.7524	5.28429
PIP5KL1	-1.98244442215	5e-5	4.301029995663981	2.54479e-4	2.49891	0.632376
PMVK	-1.0064910539	5e-5	4.301029995663981	2.54479e-4	12.4968	6.22035
PPM1E	-1.11470340593	5e-5	4.301029995663981	2.54479e-4	4.65354	2.14894
PPM1M	-1.36287598324	5e-5	4.301029995663981	2.54479e-4	5.53872	2.15349
PRAF2	-1.57211461474	5e-5	4.301029995663981	2.54479e-4	8.84492	2.97468
PRG2	-1.13154174361	5e-5	4.301029995663981	2.54479e-4	13.8611	6.32659
PRR16	-1.26773695161	5e-5	4.301029995663981	2.54479e-4	5.00146	2.07716
PRSS1	-3.93793677317	0.00265	2.576754126063192	0.00870576	1.21829	0.0794902
PRSS16	-1.14014134304	5e-5	4.301029995663981	2.54479e-4	7.64537	3.46882
PRSS8	-2.9353208194	5e-5	4.301029995663981	2.54479e-4	6.40482	0.837312
PSAT1	-1.9968421344	5e-5	4.301029995663981	2.54479e-4	171.408	42.9459
PSPH	-1.42518920701	5e-5	4.301029995663981	2.54479e-4	32.0549	11.9363
PTGDS	-1.66224228529	5e-5	4.301029995663981	2.54479e-4	2.25512	0.7125
PTPN22	-1.28804928358	2.5e-4	3.6020599913279625	0.00110334	1.47143	0.602557
PYROXD1	-1.29191818574	5e-5	4.301029995663981	2.54479e-4	6.10182	2.49203
QRICH2	-1.34891892418	5e-5	4.301029995663981	2.54479e-4	2.0088	0.788627
RAB27A	-1.54724975689	5e-5	4.301029995663981	2.54479e-4	100.041	34.2302
RAB43	-1.79304072785	5e-5	4.301029995663981	2.54479e-4	4.04213	1.16641
RASGRP3	-2.67595747799	5e-5	4.301029995663981	2.54479e-4	2.73515	0.427994
RASIP1	-1.04193422777	5e-5	4.301029995663981	2.54479e-4	2.67137	1.29742
RBCK1	-1.03076694894	5e-5	4.301029995663981	2.54479e-4	24.6348	12.0575
RCSD1	-1.23128827707	5e-5	4.301029995663981	2.54479e-4	49.1446	20.9325
RGS3	-2.22454750722	5e-5	4.301029995663981	2.54479e-4	1.89369	0.405185
ROGDI	-1.45449090376	5e-5	4.301029995663981	2.54479e-4	27.1009	9.88868
RORA-AS1	-1.52837195183	5e-5	4.301029995663981	2.54479e-4	2.68726	0.931588
RPL13A	-1.11895994185	5e-5	4.301029995663981	2.54479e-4	1224.53	563.805
RSL24D1	-1.1770179408500001	5e-5	4.301029995663981	2.54479e-4	378.131	167.234
RTN4	-1.25003983668	5e-5	4.301029995663981	2.54479e-4	369.768	155.464
RTN4RL2	-1.30421196221	5e-5	4.301029995663981	2.54479e-4	2.0948	0.848273
RUNX2	-1.17537394866	5e-5	4.301029995663981	2.54479e-4	2.8032	1.24117
RWDD2A	-1.5770202883	8e-4	3.0969100130080562	0.00305499	8.21694	2.7541
S100P	-3.78657421631	5e-5	4.301029995663981	2.54479e-4	55.8948	4.05041
SEC11C	-1.1297055282	5e-5	4.301029995663981	2.54479e-4	57.0317	26.064
SEL1L	-1.56147284337	5e-5	4.301029995663981	2.54479e-4	20.5811	6.97298
SERPINC1	-5.17375555032	5e-5	4.301029995663981	2.54479e-4	6.4655	0.179121
SERPINF1	-1.67430079265	5e-5	4.301029995663981	2.54479e-4	57.6689	18.0687
SERPINI1	-1.24545470411	5e-5	4.301029995663981	2.54479e-4	3.04359	1.28371
SESN2	-1.04085328701	5e-5	4.301029995663981	2.54479e-4	55.8736	27.1568
SFN	-1.41472610936	5e-5	4.301029995663981	2.54479e-4	2.06922	0.776125
SGCG	-4.69553698077	5e-5	4.301029995663981	2.54479e-4	5.07682	0.195927
SH3BGR	-1.7936848091	5e-5	4.301029995663981	2.54479e-4	71.0997	20.5076
SH3BP2	-1.52308607042	5e-5	4.301029995663981	2.54479e-4	6.56991	2.28594
SH3KBP1	-1.22200814737	5e-5	4.301029995663981	2.54479e-4	1.67171	0.716638
SH3TC1	-2.8503217933	5e-5	4.301029995663981	2.54479e-4	1.42244	0.197243
SHMT2	-1.0823281870300001	5e-5	4.301029995663981	2.54479e-4	217.261	102.605
SLC1A4	-1.10441064666	5e-5	4.301029995663981	2.54479e-4	25.3498	11.79
SLC22A15	-3.16550737119	5e-5	4.301029995663981	2.54479e-4	1.50028	0.167209
SLC31A1	-1.0604376691	5e-5	4.301029995663981	2.54479e-4	32.3008	15.4878
SLC37A1	-1.49067880884	5e-5	4.301029995663981	2.54479e-4	1.19545	0.425395
SLC6A9	-2.44653702389	5e-5	4.301029995663981	2.54479e-4	14.534	2.66627
SLC7A11	-1.29452174754	5e-5	4.301029995663981	2.54479e-4	9.1849	3.74442
SLC7A5	-1.43777938348	5e-5	4.301029995663981	2.54479e-4	136.932	50.5464
SLCO1A2	-1.10691800742	5e-5	4.301029995663981	2.54479e-4	1.10838	0.514604
SMIM19	-1.22360152094	5e-5	4.301029995663981	2.54479e-4	57.2975	24.5355
SMPDL3B	-1.4894774217	5e-5	4.301029995663981	2.54479e-4	1.66864	0.594272
SNHG5	-1.64104986298	5e-5	4.301029995663981	2.54479e-4	1009.84	323.778
SNORA76C	-Inf	0.00135	2.869666231504994	0.00482786	14.4315	0
SPAG6	-1.52838845136	5e-5	4.301029995663981	2.54479e-4	13.4638	4.66742
SPRR2D	-3.11329859379	5e-5	4.301029995663981	2.54479e-4	50.3381	5.81702
SRD5A3	-1.34601158616	5e-5	4.301029995663981	2.54479e-4	12.445	4.89559
SSR2	-1.12245578913	5e-5	4.301029995663981	2.54479e-4	306.117	140.603
ST6GALNAC1	-1.08222301587	5e-5	4.301029995663981	2.54479e-4	36.6902	17.3288
STAR	-1.33506743598	5e-5	4.301029995663981	2.54479e-4	64.8787	25.7162
STC2	-1.57139541778	5e-5	4.301029995663981	2.54479e-4	3.30005	1.11041
SUMF2	-1.0817851249	5e-5	4.301029995663981	2.54479e-4	69.1879	32.6874
SYTL1	-2.02963370364	5e-5	4.301029995663981	2.54479e-4	5.78673	1.41727
TAF1A-AS1	-1.33517938846	5e-5	4.301029995663981	2.54479e-4	5.82246	2.30769
TBX15	-1.16815633628	5e-5	4.301029995663981	2.54479e-4	1.6897	0.751899
TCAM1P	-1.11429249654	5e-5	4.301029995663981	2.54479e-4	5.65616	2.61268
TCEA1	-1.31813413582	5e-5	4.301029995663981	2.54479e-4	230.705	92.525
TCP11L2	-1.98472909976	5e-5	4.301029995663981	2.54479e-4	3.9582	1.00008
TES	-1.59431565211	5e-5	4.301029995663981	2.54479e-4	78.5034	25.9987
TF	-4.27058719385	5e-5	4.301029995663981	2.54479e-4	8.84188	0.45811
TKTL1	-2.26609895901	5e-5	4.301029995663981	2.54479e-4	1.28826	0.267818
TLCD2	-1.54847174938	5e-5	4.301029995663981	2.54479e-4	1.67274	0.571863
TLR8-AS1	-1.50849961962	5e-5	4.301029995663981	2.54479e-4	3.4235	1.20328
TM6SF1	-2.01341597688	5e-5	4.301029995663981	2.54479e-4	15.3282	3.79658
TMEM120B	-1.09061480843	5e-5	4.301029995663981	2.54479e-4	3.66112	1.71912
TMEM154	-3.05359803406	5e-5	4.301029995663981	2.54479e-4	4.43201	0.533797
TMEM180	-1.61997065288	5e-5	4.301029995663981	2.54479e-4	8.02878	2.6121
TMEM218	-1.03577733136	5e-5	4.301029995663981	2.54479e-4	3.86503	1.88518
TNFRSF10B	-1.24912982663	5e-5	4.301029995663981	2.54479e-4	36.3281	15.2833
TPK1	-1.9284446196	5e-5	4.301029995663981	2.54479e-4	2.45936	0.646104
TRAPPC6A	-1.02263921156	5e-5	4.301029995663981	2.54479e-4	33.1603	16.322
TREML2	-1.63236243054	5e-5	4.301029995663981	2.54479e-4	3.05347	0.984926
TRIB3	-1.89422601141	5e-5	4.301029995663981	2.54479e-4	231.327	62.2311
TRIM16	-1.20657073652	5e-5	4.301029995663981	2.54479e-4	3.46298	1.5005
TSC22D3	-1.99565108136	5e-5	4.301029995663981	2.54479e-4	2.24976	0.564138
TSEN15	-1.55841050158	5e-5	4.301029995663981	2.54479e-4	189.622	64.3814
TUBA8	-1.235097996	5e-5	4.301029995663981	2.54479e-4	1.59908	0.679311
UBE2C	-1.29018884151	0.00215	2.6675615400843946	0.00722188	1.20472	0.492607
ULBP1	-1.24881295093	5e-5	4.301029995663981	2.54479e-4	2.79317	1.17535
UNC5B	-3.3897317419	5e-5	4.301029995663981	2.54479e-4	20.7708	1.98172
UNC5CL	-1.34097735645	5e-5	4.301029995663981	2.54479e-4	1.17232	0.462777
USP32P1	-3.22405468143	5e-5	4.301029995663981	2.54479e-4	3.07302	0.328873
USP32P2	-2.73513645312	5e-5	4.301029995663981	2.54479e-4	2.90068	0.435654
WARS	-1.5881105412	5e-5	4.301029995663981	2.54479e-4	405.106	134.741
WDR31	-1.16386881332	5e-5	4.301029995663981	2.54479e-4	2.08509	0.930605
WIPI1	-1.40712855466	5e-5	4.301029995663981	2.54479e-4	18.9942	7.16198
XBP1	-1.467657913	5e-5	4.301029995663981	2.54479e-4	83.0445	30.0263
YPEL5	-1.0021125402	5e-5	4.301029995663981	2.54479e-4	26.38	13.1707
ZNF204P	-1.20118732545	5e-5	4.301029995663981	2.54479e-4	4.55804	1.98237
ZNF812	-1.14438303585	5e-5	4.301029995663981	2.54479e-4	1.01632	0.459766
