name	logFC	Pval	logPval	FDR
AIFM1	-0.57847933286	5e-5	4.301029995663981	2.54479e-4
AIM1L	-1.50629311435	5e-5	4.301029995663981	2.54479e-4
AK1	0.315044016864	0.0015	2.8239087409443187	0.00527859
AK9	-0.870274449271	1e-4	4	4.78506e-4
AKAP12	1.67381506265	5e-5	4.301029995663981	2.54479e-4
AKAP7	-0.468056779324	0.00255	2.593459819566045	0.00841688
AKAP8L	0.302359857565	7e-4	3.154901959985743	0.00272449
AKIP1	-0.34610387683	5e-4	3.3010299956639813	0.00202581
AKIRIN1	0.32795430128	1.5e-4	3.8239087409443187	6.94213e-4
AKNA	-2.76658137673	5e-5	4.301029995663981	2.54479e-4
AKR1A1	-0.702063988962	5e-5	4.301029995663981	2.54479e-4
AKR1B1	-0.630482082304	5e-5	4.301029995663981	2.54479e-4
AKR1C1	0.341943496208	5e-5	4.301029995663981	2.54479e-4
AKR1C3	2.09228964495	5e-5	4.301029995663981	2.54479e-4
ALAS2	1.40212901656	5e-5	4.301029995663981	2.54479e-4
ALDH1A1	-0.863488887921	5e-5	4.301029995663981	2.54479e-4
ALDH1L2	-2.52115355169	5e-5	4.301029995663981	2.54479e-4
ALDH2	-1.21824708372	5e-5	4.301029995663981	2.54479e-4
ALDH4A1	0.459120464862	5e-5	4.301029995663981	2.54479e-4
ALDH6A1	-0.468138788381	3.5e-4	3.4559319556497243	0.00148216
ALDOC	0.626423531699	5e-5	4.301029995663981	2.54479e-4
ALG10B	-0.370342404024	7e-4	3.154901959985743	0.00272449
ALG14	-0.70519038503	5e-5	4.301029995663981	2.54479e-4
ALG2	-0.879012895864	5e-5	4.301029995663981	2.54479e-4
ALG5	-0.466888897849	5e-5	4.301029995663981	2.54479e-4
ALG9	-0.322377904169	0.00145	2.838631997765025	0.00512418
ALKBH1	0.35118507157	0.00105	2.978810700930062	0.00387303
ALKBH3	-0.612339738261	5e-5	4.301029995663981	2.54479e-4
ALKBH5	0.409687009718	5e-5	4.301029995663981	2.54479e-4
ALKBH7	-0.926632733203	5e-5	4.301029995663981	2.54479e-4
ALKBH8	0.340983172854	0.00125	2.9030899869919438	0.00452305
ALOX12	-1.73738937872	5e-5	4.301029995663981	2.54479e-4
ALOX5	-0.662369037202	3e-4	3.5228787452803374	0.00129577
ALPK1	-0.843835900318	5e-5	4.301029995663981	2.54479e-4
ALX4	-0.819627862166	5e-5	4.301029995663981	2.54479e-4
AMD1	0.400732952232	5e-5	4.301029995663981	2.54479e-4
AMHR2	0.768231395423	5e-5	4.301029995663981	2.54479e-4
AMIGO2	0.571214352499	3e-4	3.5228787452803374	0.00129577
AMIGO3	-1.00220709476	1e-4	4	4.78506e-4
AMPD3	0.513207167427	5e-5	4.301029995663981	2.54479e-4
ANAPC1	0.508571158597	5e-5	4.301029995663981	2.54479e-4
ANAPC13	-0.361945235818	4.5e-4	3.3467874862246565	0.00184587
ANAPC16	-0.909525843189	5e-5	4.301029995663981	2.54479e-4
ANK1	0.378334358217	5e-5	4.301029995663981	2.54479e-4
ANK3	1.3796565098	5e-5	4.301029995663981	2.54479e-4
ANKEF1	-0.5423944116	1e-4	4	4.78506e-4
ANKFN1	-3.13797622489	1e-4	4	4.78506e-4
ANKH	-0.607104731424	1e-4	4	4.78506e-4
ANKIB1	0.39257100395	5e-5	4.301029995663981	2.54479e-4
ANKLE1	0.661263870961	5e-5	4.301029995663981	2.54479e-4
ANKMY2	-0.295403112241	9e-4	3.0457574905606752	0.00337628
ANKRD10	0.54090808191	5e-5	4.301029995663981	2.54479e-4
ANKRD11	-0.554289722449	5e-5	4.301029995663981	2.54479e-4
ANKRD13A	-0.288604195209	9e-4	3.0457574905606752	0.00337628
ANKRD13B	0.742878383795	5e-5	4.301029995663981	2.54479e-4
ANKRD17	0.354753130474	5e-5	4.301029995663981	2.54479e-4
ANKRD18DP	-0.702960965082	5e-5	4.301029995663981	2.54479e-4
ANKRD20A12P	0.461231154305	5e-5	4.301029995663981	2.54479e-4
ANKRD27	-0.364598902244	5e-5	4.301029995663981	2.54479e-4
ANKRD32	0.33068666744	0.0011	2.958607314841775	0.00403848
ANKRD33B	-0.620444978594	5e-5	4.301029995663981	2.54479e-4
ANKRD36BP1	-0.412183415258	3e-4	3.5228787452803374	0.00129577
ANKRD39	0.326690938961	0.00245	2.6108339156354674	0.00811668
ANKRD42	0.361835348319	0.00145	2.838631997765025	0.00512418
ANKRD46	-0.464249930603	5e-5	4.301029995663981	2.54479e-4
ANKRD50	0.453669507729	5e-5	4.301029995663981	2.54479e-4
ANKRD55	0.910061531906	5e-5	4.301029995663981	2.54479e-4
ANLN	0.369615547551	5e-5	4.301029995663981	2.54479e-4
ANP32B	-0.60185113637	5e-5	4.301029995663981	2.54479e-4
ANP32E	-0.277324180326	0.00135	2.869666231504994	0.00482786
ANTXR2	-0.503252876	5e-5	4.301029995663981	2.54479e-4
ANXA1	-1.10534142132	5e-5	4.301029995663981	2.54479e-4
ANXA11	-0.388921019386	5e-5	4.301029995663981	2.54479e-4
ANXA3	-2.33046452792	5e-5	4.301029995663981	2.54479e-4
AOC2	1.23544897633	5e-5	4.301029995663981	2.54479e-4
AP1S2	-0.392852576572	1.5e-4	3.8239087409443187	6.94213e-4
AP4S1	-0.712358787731	0.0031	2.5086383061657274	0.00998809
AP5S1	0.401708581112	2e-4	3.6989700043360187	9.03309e-4
APAF1	0.365324752723	0.00115	2.939302159646388	0.00420361
APBB3	-1.01670426235	0.00255	2.593459819566045	0.00841688
APLNR	0.760550786703	5.5e-4	3.2596373105057563	0.0022
APOA1BP	0.581523677105	5e-5	4.301029995663981	2.54479e-4
APOBR	-0.400448243664	1e-4	4	4.78506e-4
APOE	0.740084726525	5e-5	4.301029995663981	2.54479e-4
APOL4	0.481454538497	5e-5	4.301029995663981	2.54479e-4
APOL6	-1.55189683246	5e-5	4.301029995663981	2.54479e-4
APOLD1	0.688971622073	6e-4	3.2218487496163566	0.00237728
APOPT1	-0.341881392121	0.001	3	0.0037115
AQP1	0.469036118462	8e-4	3.0969100130080562	0.00305499
AQP3	1.52170767957	5e-5	4.301029995663981	2.54479e-4
ARAP3	0.66326772879	5e-5	4.301029995663981	2.54479e-4
ARCN1	-0.308754671846	4e-4	3.3979400086720375	0.00166802
AREG	1.96081590478	0.00125	2.9030899869919438	0.00452305
AREL1	0.531249445986	5e-5	4.301029995663981	2.54479e-4
ARF1	-0.305655426371	5e-4	3.3010299956639813	0.00202581
ARF5	-0.589398128461	5e-5	4.301029995663981	2.54479e-4
ARFGAP2	-0.444046781729	5e-5	4.301029995663981	2.54479e-4
ARFGAP3	-0.413691680504	5e-5	4.301029995663981	2.54479e-4
ARG2	-1.27196999013	5e-5	4.301029995663981	2.54479e-4
ARHGAP11B	0.449950994505	4.5e-4	3.3467874862246565	0.00184587
ARHGAP17	0.380446738652	1e-4	4	4.78506e-4
ARHGAP19	-0.489592348896	5e-5	4.301029995663981	2.54479e-4
ARHGAP21	0.648349461336	5e-5	4.301029995663981	2.54479e-4
ARHGAP25	0.669913637577	5e-5	4.301029995663981	2.54479e-4
ARHGAP27	0.413089956295	0.00295	2.530177984021837	0.00955383
ARHGAP28	-0.604034639529	5e-5	4.301029995663981	2.54479e-4
ARHGAP33	-0.435210089548	5e-5	4.301029995663981	2.54479e-4
ARHGAP35	0.276493321947	0.0024	2.619788758288394	0.00796364
ARHGAP39	0.372087049598	4.5e-4	3.3467874862246565	0.00184587
ARHGAP4	-0.3595546385	5e-5	4.301029995663981	2.54479e-4
ARHGAP42	0.563313254923	1.5e-4	3.8239087409443187	6.94213e-4
ARHGAP5-AS1	0.874678646366	4.5e-4	3.3467874862246565	0.00184587
ARHGDIB	0.316947922945	8.5e-4	3.070581074285707	0.00322143
ARHGEF1	0.293281915547	8.5e-4	3.070581074285707	0.00322143
ARHGEF10	1.19214927075	5e-5	4.301029995663981	2.54479e-4
ARHGEF2	-0.513453232378	5e-5	4.301029995663981	2.54479e-4
ARHGEF25	0.613227916477	5e-5	4.301029995663981	2.54479e-4
ARHGEF3	0.727902307376	3.5e-4	3.4559319556497243	0.00148216
ARID3B	0.456195238226	5e-5	4.301029995663981	2.54479e-4
ARID5B	0.525407621061	2.5e-4	3.6020599913279625	0.00110334
ARIH2	0.269795992132	0.00215	2.6675615400843946	0.00722188
ARL13B	0.408506946333	5e-5	4.301029995663981	2.54479e-4
ARL15	-0.292453311586	0.00165	2.7825160557860937	0.00572304
ARL2BP	-0.293218277123	0.0021	2.677780705266081	0.00708616
ARL4A	0.790406817207	5e-5	4.301029995663981	2.54479e-4
ARL5A	-0.409094175066	5e-5	4.301029995663981	2.54479e-4
ARL5B	0.31957895828	9e-4	3.0457574905606752	0.00337628
ARL8B	-0.256090432593	0.003	2.5228787452803374	0.00969825
ARMC12	-1.4965042672	4.5e-4	3.3467874862246565	0.00184587
ARMCX3	-0.321298094236	7e-4	3.154901959985743	0.00272449
ARMCX6	-0.500152093911	5e-5	4.301029995663981	2.54479e-4
ARNTL	-1.0400250885	5e-5	4.301029995663981	2.54479e-4
ARPC1A	-0.511334049278	5e-5	4.301029995663981	2.54479e-4
ARRB1	0.385599689383	5e-5	4.301029995663981	2.54479e-4
ARRDC4	-0.626769528076	5e-5	4.301029995663981	2.54479e-4
ARSB	0.838502673414	5e-5	4.301029995663981	2.54479e-4
ASAH1	-0.280471462591	0.00225	2.6478174818886377	0.00752557
ASAP1	0.620910435939	5e-5	4.301029995663981	2.54479e-4
ASAP2	0.434538452354	5.5e-4	3.2596373105057563	0.0022
ASB7	0.532672928018	4.5e-4	3.3467874862246565	0.00184587
ASCC1	-0.7272766105	5e-5	4.301029995663981	2.54479e-4
ASCL2	-1.11184062855	0.00265	2.576754126063192	0.00870576
ASH2L	-0.462938300874	5e-5	4.301029995663981	2.54479e-4
ASIC3	0.478856744706	3.5e-4	3.4559319556497243	0.00148216
ASL	-0.31433363472	8.5e-4	3.070581074285707	0.00322143
ASNS	-2.25167103002	5e-5	4.301029995663981	2.54479e-4
ASPM	0.486883726488	5e-5	4.301029995663981	2.54479e-4
ASS1	-3.19948750064	5e-5	4.301029995663981	2.54479e-4
ASXL2	0.381830184566	5e-5	4.301029995663981	2.54479e-4
ATAD3A	0.366383988351	5e-5	4.301029995663981	2.54479e-4
ATAD3B	0.720411375782	5e-5	4.301029995663981	2.54479e-4
ATF4	-0.327872220935	3e-4	3.5228787452803374	0.00129577
ATF5	-2.84844688112	5e-5	4.301029995663981	2.54479e-4
ATF6	-0.484388527362	5e-5	4.301029995663981	2.54479e-4
ATF6B	-0.598042930075	5e-5	4.301029995663981	2.54479e-4
ATG13	-0.722233996269	5e-5	4.301029995663981	2.54479e-4
ATG2A	0.361374268653	5e-5	4.301029995663981	2.54479e-4
ATG4A	-0.51311515519	5e-5	4.301029995663981	2.54479e-4
ATG4B	0.474573089818	5e-5	4.301029995663981	2.54479e-4
ATG5	0.315442199407	5.5e-4	3.2596373105057563	0.0022
ATL2	0.289263413768	0.0021	2.677780705266081	0.00708616
ATL3	-0.437668039339	5e-5	4.301029995663981	2.54479e-4
ATM	0.290033791555	0.002	2.6989700043360187	0.00679805
ATP11C	0.355953410968	5e-5	4.301029995663981	2.54479e-4
ATP1A1	0.383401479638	5e-5	4.301029995663981	2.54479e-4
ATP1B2	1.16772111241	5e-5	4.301029995663981	2.54479e-4
ATP2A3	-1.74603457555	5e-5	4.301029995663981	2.54479e-4
ATP2C1	0.438580022418	5e-5	4.301029995663981	2.54479e-4
ATP5D	-0.377304689895	5e-5	4.301029995663981	2.54479e-4
ATP5G1	-0.327716725014	3e-4	3.5228787452803374	0.00129577
ATP6AP2	-0.420606506801	5e-5	4.301029995663981	2.54479e-4
ATP6V0A2	0.293935044939	0.0016	2.795880017344075	0.00556961
ATP6V0E2	0.590554513464	5e-5	4.301029995663981	2.54479e-4
ATP6V0E2-AS1	2.21783180414	0.00155	2.8096683018297086	0.00543171
ATP6V1A	0.361097692818	5e-5	4.301029995663981	2.54479e-4
ATP6V1E2	-0.592858052602	1e-4	4	4.78506e-4
ATP6V1G1	-0.393472539077	5e-5	4.301029995663981	2.54479e-4
ATP6V1H	-0.413920653714	5e-5	4.301029995663981	2.54479e-4
ATP7A	0.40089279799600003	5e-5	4.301029995663981	2.54479e-4
ATP8B2	0.672261194308	5e-5	4.301029995663981	2.54479e-4
ATP9A	1.36320679522	5e-5	4.301029995663981	2.54479e-4
ATR	0.405383250673	5e-5	4.301029995663981	2.54479e-4
ATRIP	0.57166774226	5e-5	4.301029995663981	2.54479e-4
ATRX	0.348439403145	2.5e-4	3.6020599913279625	0.00110334
ATXN2	0.548732866163	5e-5	4.301029995663981	2.54479e-4
AURKA	0.332081534992	3.5e-4	3.4559319556497243	0.00148216
AVL9	-0.384861238277	5e-5	4.301029995663981	2.54479e-4
AVPI1	0.421172252758	1e-4	4	4.78506e-4
AXL	1.18889102868	5e-5	4.301029995663981	2.54479e-4
AZU1	-0.979812989323	0.00125	2.9030899869919438	0.00452305
B3GNTL1	-0.443297211686	1e-4	4	4.78506e-4
B4GALNT4	0.563153480976	5e-5	4.301029995663981	2.54479e-4
B4GALT1	-0.414678170635	5e-5	4.301029995663981	2.54479e-4
BACH1	0.381888785238	5e-5	4.301029995663981	2.54479e-4
BACH2	0.376648709948	4e-4	3.3979400086720375	0.00166802
BAIAP2	0.796705630865	5e-5	4.301029995663981	2.54479e-4
BAIAP2-AS1	0.339528588682	4e-4	3.3979400086720375	0.00166802
BAIAP2L1	-0.497370684151	5e-5	4.301029995663981	2.54479e-4
BAK1	0.356130211491	3e-4	3.5228787452803374	0.00129577
BAMBI	0.765174967431	5e-5	4.301029995663981	2.54479e-4
BATF2	0.490532131629	1e-4	4	4.78506e-4
BBC3	-0.967408973014	5e-5	4.301029995663981	2.54479e-4
BBIP1	-0.901124626079	5e-5	4.301029995663981	2.54479e-4
BBS1	-0.761401383265	5e-5	4.301029995663981	2.54479e-4
BBS4	-0.438025077635	5e-5	4.301029995663981	2.54479e-4
BCAN	0.373749554105	5e-4	3.3010299956639813	0.00202581
BCAP29	-0.331536045261	1.5e-4	3.8239087409443187	6.94213e-4
BCAS1	0.577349345047	5e-5	4.301029995663981	2.54479e-4
BCAS3	-1.78495748733	5e-5	4.301029995663981	2.54479e-4
BCAT1	-0.837590071263	5e-5	4.301029995663981	2.54479e-4
BCKDHA	-0.81038705771	5e-5	4.301029995663981	2.54479e-4
BCKDK	0.307035032394	0.0013	2.886056647693163	0.00467434
BCL7A	-0.570147673408	5e-5	4.301029995663981	2.54479e-4
BCL7C	-0.444163676087	5e-5	4.301029995663981	2.54479e-4
BCL9	-0.630249415411	5e-5	4.301029995663981	2.54479e-4
BCLAF1	-0.387938076794	5e-5	4.301029995663981	2.54479e-4
BCOR	-0.480865817867	5e-5	4.301029995663981	2.54479e-4
BCORL1	0.458516247776	5e-5	4.301029995663981	2.54479e-4
BCR	0.423828985196	5e-5	4.301029995663981	2.54479e-4
BDH2	-0.53356886554	5e-5	4.301029995663981	2.54479e-4
BECN1	-0.312097878781	6e-4	3.2218487496163566	0.00237728
BEND7	0.36045748573	0.0025	2.6020599913279625	0.00826923
BET1	-0.82290616277	5e-5	4.301029995663981	2.54479e-4
BEX2	-2.8914982883399998	5e-5	4.301029995663981	2.54479e-4
BEX4	-0.520329962368	5e-5	4.301029995663981	2.54479e-4
BEX5	-2.12725159246	5e-5	4.301029995663981	2.54479e-4
BGLT3	0.600296822404	5e-5	4.301029995663981	2.54479e-4
BHLHA15	-1.56459915563	5e-5	4.301029995663981	2.54479e-4
BHLHE40	0.585449598562	5e-5	4.301029995663981	2.54479e-4
BHMG1	-0.880996078922	5e-5	4.301029995663981	2.54479e-4
BLACAT1	1.08953209926	5e-5	4.301029995663981	2.54479e-4
BLOC1S1	-0.303331500223	0.00165	2.7825160557860937	0.00572304
BLOC1S3	-0.634096560877	5e-5	4.301029995663981	2.54479e-4
BMP10	1.375096546	3e-4	3.5228787452803374	0.00129577
BMS1	0.593548091751	5e-5	4.301029995663981	2.54479e-4
BOK	0.837480150435	5e-5	4.301029995663981	2.54479e-4
BOP1	0.350215708591	5e-5	4.301029995663981	2.54479e-4
BRCA1	-0.639348343396	5e-5	4.301029995663981	2.54479e-4
BRCC3	-0.341430970422	4.5e-4	3.3467874862246565	0.00184587
BRD4	-0.327194341096	1e-4	4	4.78506e-4
BRD7	-0.287717228061	0.00125	2.9030899869919438	0.00452305
BRE	-0.360914029021	4e-4	3.3979400086720375	0.00166802
BRI3BP	0.751500632278	5e-5	4.301029995663981	2.54479e-4
BRIX1	0.310030187487	3.5e-4	3.4559319556497243	0.00148216
BRSK1	-0.851458482385	5e-5	4.301029995663981	2.54479e-4
BRWD1	-0.402050817382	0.0031	2.5086383061657274	0.00998809
BST2	0.359673693702	2e-4	3.6989700043360187	9.03309e-4
BTBD2	0.414400960717	5e-5	4.301029995663981	2.54479e-4
BTBD3	0.470499754846	5e-5	4.301029995663981	2.54479e-4
BTF3	-0.333473894034	2.5e-4	3.6020599913279625	0.00110334
BTF3L4	-0.65203214016	5e-5	4.301029995663981	2.54479e-4
BTG1	0.926777496502	5e-5	4.301029995663981	2.54479e-4
BTK	-0.474224360897	5e-5	4.301029995663981	2.54479e-4
BTN2A2	0.756801287781	5e-5	4.301029995663981	2.54479e-4
BTNL9	0.392837453232	5e-5	4.301029995663981	2.54479e-4
BTRC	0.326062922814	8e-4	3.0969100130080562	0.00305499
BUB1	0.449815820938	5e-5	4.301029995663981	2.54479e-4
BUB1B	0.585782755758	5e-5	4.301029995663981	2.54479e-4
BYSL	0.30198169979	0.0011	2.958607314841775	0.00403848
C10orf12	0.632185993497	5e-5	4.301029995663981	2.54479e-4
C10orf32	-0.443158862912	1e-4	4	4.78506e-4
C10orf35	-0.804409524481	5e-5	4.301029995663981	2.54479e-4
C10orf54	-1.67444002268	5e-5	4.301029995663981	2.54479e-4
C11orf1	-0.552829525904	5e-5	4.301029995663981	2.54479e-4
C11orf24	-0.662399358798	5e-5	4.301029995663981	2.54479e-4
C11orf30	0.4344982815	5e-5	4.301029995663981	2.54479e-4
C11orf54	-0.725146554919	5e-5	4.301029995663981	2.54479e-4
C11orf65	-1.15877156318	6e-4	3.2218487496163566	0.00237728
C11orf74	-0.675885028131	5e-5	4.301029995663981	2.54479e-4
C11orf96	1.83424036729	5e-5	4.301029995663981	2.54479e-4
C11orf98	0.385957633625	8.5e-4	3.070581074285707	0.00322143
C12orf29	0.394583814203	0.0018	2.744727494896694	0.006192
C12orf56	-1.23055229604	7.5e-4	3.1249387366083	0.00289398
C12orf57	-0.472252853654	5e-5	4.301029995663981	2.54479e-4
C12orf66	0.701894199847	5e-5	4.301029995663981	2.54479e-4
C14orf1	0.405993136307	5e-5	4.301029995663981	2.54479e-4
C14orf159	0.363623670436	0.0019	2.721246399047171	0.00649507
C14orf166	-0.256534907443	0.0031	2.5086383061657274	0.00998809
C14orf79	0.592876407229	5e-5	4.301029995663981	2.54479e-4
C15orf26	1.48315963271	5e-5	4.301029995663981	2.54479e-4
C16orf58	-0.374739926824	5e-5	4.301029995663981	2.54479e-4
C16orf72	0.500149783273	5e-5	4.301029995663981	2.54479e-4
C17orf51	-0.507432517713	5e-5	4.301029995663981	2.54479e-4
C17orf75	-0.335814001355	8e-4	3.0969100130080562	0.00305499
C17orf85	0.353745441874	3.5e-4	3.4559319556497243	0.00148216
C17orf99	0.398537061743	0.00285	2.54515513999149	0.00925623
C19orf25	0.613939420176	5e-5	4.301029995663981	2.54479e-4
C19orf26	0.622984385253	5e-5	4.301029995663981	2.54479e-4
C19orf66	0.389769995345	0.00185	2.7328282715969863	0.00633277
C19orf84	0.971987837503	5e-5	4.301029995663981	2.54479e-4
C1R	-0.91764575908	5e-5	4.301029995663981	2.54479e-4
C1orf233	1.08836715214	5e-5	4.301029995663981	2.54479e-4
C20orf195	1.13303214982	0.0012	2.9208187539523753	0.00436604
C22orf29	0.324510647723	0.0014	2.853871964321762	0.00497972
C22orf34	-0.329757298756	0.00125	2.9030899869919438	0.00452305
C2CD2L	-0.31467926568	5e-4	3.3010299956639813	0.00202581
C2orf16	0.544884803844	3e-4	3.5228787452803374	0.00129577
C2orf44	0.382388356996	2e-4	3.6989700043360187	9.03309e-4
C2orf48	-0.411453358771	3.5e-4	3.4559319556497243	0.00148216
C2orf69	0.334135712692	0.00185	2.7328282715969863	0.00633277
C2orf88	0.339680773521	5e-5	4.301029995663981	2.54479e-4
C3AR1	0.61853422239	5e-5	4.301029995663981	2.54479e-4
C3orf33	-0.503000159157	5e-5	4.301029995663981	2.54479e-4
C3orf62	-0.484543609241	5e-5	4.301029995663981	2.54479e-4
C3orf80	-1.91115598257	1.5e-4	3.8239087409443187	6.94213e-4
C4orf27	-0.35246952758	2.5e-4	3.6020599913279625	0.00110334
C4orf32	-0.427081665244	5e-5	4.301029995663981	2.54479e-4
C4orf33	-0.767240819839	5e-5	4.301029995663981	2.54479e-4
C4orf48	0.636813622725	5e-5	4.301029995663981	2.54479e-4
C5orf28	-0.379541413838	3.5e-4	3.4559319556497243	0.00148216
C5orf34	0.3396459054	0.0014	2.853871964321762	0.00497972
C6orf1	-0.398302969576	1e-4	4	4.78506e-4
