name	logFC	Pval	logPval	FDR
APOPT1	-0.341881392121	0.001	3	0.0037115
ARCN1	-0.308754671846	4e-4	3.3979400086720375	0.00166802
ARF1	-0.305655426371	5e-4	3.3010299956639813	0.00202581
ARF5	-0.589398128461	5e-5	4.301029995663981	2.54479e-4
ARFGAP2	-0.444046781729	5e-5	4.301029995663981	2.54479e-4
ARFGAP3	-0.413691680504	5e-5	4.301029995663981	2.54479e-4
ARG2	-1.27196999013	5e-5	4.301029995663981	2.54479e-4
ARHGAP19	-0.489592348896	5e-5	4.301029995663981	2.54479e-4
ARHGAP28	-0.604034639529	5e-5	4.301029995663981	2.54479e-4
ARHGAP33	-0.435210089548	5e-5	4.301029995663981	2.54479e-4
ARHGAP4	-0.3595546385	5e-5	4.301029995663981	2.54479e-4
ARHGEF2	-0.513453232378	5e-5	4.301029995663981	2.54479e-4
ARL15	-0.292453311586	0.00165	2.7825160557860937	0.00572304
ARL2BP	-0.293218277123	0.0021	2.677780705266081	0.00708616
ARL5A	-0.409094175066	5e-5	4.301029995663981	2.54479e-4
ARL8B	-0.256090432593	0.003	2.5228787452803374	0.00969825
ARMC12	-1.4965042672	4.5e-4	3.3467874862246565	0.00184587
ARMCX3	-0.321298094236	7e-4	3.154901959985743	0.00272449
ARMCX6	-0.500152093911	5e-5	4.301029995663981	2.54479e-4
ARNTL	-1.0400250885	5e-5	4.301029995663981	2.54479e-4
ARPC1A	-0.511334049278	5e-5	4.301029995663981	2.54479e-4
ARRDC4	-0.626769528076	5e-5	4.301029995663981	2.54479e-4
ASAH1	-0.280471462591	0.00225	2.6478174818886377	0.00752557
ASCC1	-0.7272766105	5e-5	4.301029995663981	2.54479e-4
ASCL2	-1.11184062855	0.00265	2.576754126063192	0.00870576
ASH2L	-0.462938300874	5e-5	4.301029995663981	2.54479e-4
ASL	-0.31433363472	8.5e-4	3.070581074285707	0.00322143
ASNS	-2.25167103002	5e-5	4.301029995663981	2.54479e-4
ASS1	-3.19948750064	5e-5	4.301029995663981	2.54479e-4
ATF4	-0.327872220935	3e-4	3.5228787452803374	0.00129577
ATF5	-2.84844688112	5e-5	4.301029995663981	2.54479e-4
ATF6	-0.484388527362	5e-5	4.301029995663981	2.54479e-4
ATF6B	-0.598042930075	5e-5	4.301029995663981	2.54479e-4
ATG13	-0.722233996269	5e-5	4.301029995663981	2.54479e-4
ATG4A	-0.51311515519	5e-5	4.301029995663981	2.54479e-4
ATL3	-0.437668039339	5e-5	4.301029995663981	2.54479e-4
ATP2A3	-1.74603457555	5e-5	4.301029995663981	2.54479e-4
ATP5D	-0.377304689895	5e-5	4.301029995663981	2.54479e-4
ATP5G1	-0.327716725014	3e-4	3.5228787452803374	0.00129577
ATP6AP2	-0.420606506801	5e-5	4.301029995663981	2.54479e-4
ATP6V1E2	-0.592858052602	1e-4	4	4.78506e-4
ATP6V1G1	-0.393472539077	5e-5	4.301029995663981	2.54479e-4
ATP6V1H	-0.413920653714	5e-5	4.301029995663981	2.54479e-4
AVL9	-0.384861238277	5e-5	4.301029995663981	2.54479e-4
AZU1	-0.979812989323	0.00125	2.9030899869919438	0.00452305
B3GNTL1	-0.443297211686	1e-4	4	4.78506e-4
B4GALT1	-0.414678170635	5e-5	4.301029995663981	2.54479e-4
BAIAP2L1	-0.497370684151	5e-5	4.301029995663981	2.54479e-4
BBC3	-0.967408973014	5e-5	4.301029995663981	2.54479e-4
BBIP1	-0.901124626079	5e-5	4.301029995663981	2.54479e-4
BBS1	-0.761401383265	5e-5	4.301029995663981	2.54479e-4
BBS4	-0.438025077635	5e-5	4.301029995663981	2.54479e-4
BCAP29	-0.331536045261	1.5e-4	3.8239087409443187	6.94213e-4
BCAS3	-1.78495748733	5e-5	4.301029995663981	2.54479e-4
BCAT1	-0.837590071263	5e-5	4.301029995663981	2.54479e-4
BCKDHA	-0.81038705771	5e-5	4.301029995663981	2.54479e-4
BCL7A	-0.570147673408	5e-5	4.301029995663981	2.54479e-4
BCL7C	-0.444163676087	5e-5	4.301029995663981	2.54479e-4
BCL9	-0.630249415411	5e-5	4.301029995663981	2.54479e-4
BCLAF1	-0.387938076794	5e-5	4.301029995663981	2.54479e-4
BCOR	-0.480865817867	5e-5	4.301029995663981	2.54479e-4
BDH2	-0.53356886554	5e-5	4.301029995663981	2.54479e-4
BECN1	-0.312097878781	6e-4	3.2218487496163566	0.00237728
BET1	-0.82290616277	5e-5	4.301029995663981	2.54479e-4
BEX2	-2.8914982883399998	5e-5	4.301029995663981	2.54479e-4
BEX4	-0.520329962368	5e-5	4.301029995663981	2.54479e-4
BEX5	-2.12725159246	5e-5	4.301029995663981	2.54479e-4
BHLHA15	-1.56459915563	5e-5	4.301029995663981	2.54479e-4
BHMG1	-0.880996078922	5e-5	4.301029995663981	2.54479e-4
BLOC1S1	-0.303331500223	0.00165	2.7825160557860937	0.00572304
BLOC1S3	-0.634096560877	5e-5	4.301029995663981	2.54479e-4
BRCA1	-0.639348343396	5e-5	4.301029995663981	2.54479e-4
BRCC3	-0.341430970422	4.5e-4	3.3467874862246565	0.00184587
BRD4	-0.327194341096	1e-4	4	4.78506e-4
BRD7	-0.287717228061	0.00125	2.9030899869919438	0.00452305
BRE	-0.360914029021	4e-4	3.3979400086720375	0.00166802
BRSK1	-0.851458482385	5e-5	4.301029995663981	2.54479e-4
BRWD1	-0.402050817382	0.0031	2.5086383061657274	0.00998809
BTF3	-0.333473894034	2.5e-4	3.6020599913279625	0.00110334
BTF3L4	-0.65203214016	5e-5	4.301029995663981	2.54479e-4
BTK	-0.474224360897	5e-5	4.301029995663981	2.54479e-4
C10orf32	-0.443158862912	1e-4	4	4.78506e-4
C10orf35	-0.804409524481	5e-5	4.301029995663981	2.54479e-4
C10orf54	-1.67444002268	5e-5	4.301029995663981	2.54479e-4
C11orf1	-0.552829525904	5e-5	4.301029995663981	2.54479e-4
C11orf24	-0.662399358798	5e-5	4.301029995663981	2.54479e-4
C11orf54	-0.725146554919	5e-5	4.301029995663981	2.54479e-4
C11orf65	-1.15877156318	6e-4	3.2218487496163566	0.00237728
C11orf74	-0.675885028131	5e-5	4.301029995663981	2.54479e-4
C12orf56	-1.23055229604	7.5e-4	3.1249387366083	0.00289398
C12orf57	-0.472252853654	5e-5	4.301029995663981	2.54479e-4
C14orf166	-0.256534907443	0.0031	2.5086383061657274	0.00998809
C16orf58	-0.374739926824	5e-5	4.301029995663981	2.54479e-4
C17orf51	-0.507432517713	5e-5	4.301029995663981	2.54479e-4
C17orf75	-0.335814001355	8e-4	3.0969100130080562	0.00305499
C1R	-0.91764575908	5e-5	4.301029995663981	2.54479e-4
C22orf34	-0.329757298756	0.00125	2.9030899869919438	0.00452305
C2CD2L	-0.31467926568	5e-4	3.3010299956639813	0.00202581
C2orf48	-0.411453358771	3.5e-4	3.4559319556497243	0.00148216
C3orf33	-0.503000159157	5e-5	4.301029995663981	2.54479e-4
C3orf62	-0.484543609241	5e-5	4.301029995663981	2.54479e-4
C3orf80	-1.91115598257	1.5e-4	3.8239087409443187	6.94213e-4
C4orf27	-0.35246952758	2.5e-4	3.6020599913279625	0.00110334
C4orf32	-0.427081665244	5e-5	4.301029995663981	2.54479e-4
C4orf33	-0.767240819839	5e-5	4.301029995663981	2.54479e-4
C5orf28	-0.379541413838	3.5e-4	3.4559319556497243	0.00148216
C6orf1	-0.398302969576	1e-4	4	4.78506e-4
C6orf48	-0.653191665163	5e-5	4.301029995663981	2.54479e-4
C6orf52	-1.67542989322	5e-5	4.301029995663981	2.54479e-4
C7orf50	-0.301212510647	0.0012	2.9208187539523753	0.00436604
C7orf60	-0.400917008399	0.00135	2.869666231504994	0.00482786
C7orf73	-0.407699308302	5e-5	4.301029995663981	2.54479e-4
C8orf22	-0.639169701908	5e-5	4.301029995663981	2.54479e-4
C8orf33	-0.331119809861	2.5e-4	3.6020599913279625	0.00110334
C8orf37-AS1	-Inf	5e-5	4.301029995663981	2.54479e-4
C8orf58	-0.344635138724	0.00155	2.8096683018297086	0.00543171
C8orf88	-0.613788230192	5e-5	4.301029995663981	2.54479e-4
C9orf85	-0.638108403097	5e-5	4.301029995663981	2.54479e-4
C9orf91	-0.937554699692	5e-5	4.301029995663981	2.54479e-4
CA11	-0.413718714735	2e-4	3.6989700043360187	9.03309e-4
CALB1	-0.290583427027	0.00215	2.6675615400843946	0.00722188
CALCOCO1	-0.730460930672	5e-5	4.301029995663981	2.54479e-4
CALCOCO2	-1.08798438589	5e-5	4.301029995663981	2.54479e-4
CALM2	-0.274219138764	0.0011	2.958607314841775	0.00403848
CAMLG	-0.545376260945	5e-5	4.301029995663981	2.54479e-4
CANX	-0.784166185011	5e-5	4.301029995663981	2.54479e-4
CAP1	-0.477154580614	5e-5	4.301029995663981	2.54479e-4
CAPNS1	-0.509883372289	5e-5	4.301029995663981	2.54479e-4
CARD9	-0.716245261597	5e-5	4.301029995663981	2.54479e-4
CARS	-1.07867063438	5e-5	4.301029995663981	2.54479e-4
CASP7	-0.42075987609	4.5e-4	3.3467874862246565	0.00184587
CBR4	-0.965838865722	5e-5	4.301029995663981	2.54479e-4
CBS	-0.807141936304	5e-5	4.301029995663981	2.54479e-4
CBX4	-0.513467733544	5e-5	4.301029995663981	2.54479e-4
CBX7	-0.475850371015	5e-5	4.301029995663981	2.54479e-4
CBY1	-0.573389082875	5e-5	4.301029995663981	2.54479e-4
CCDC113	-1.22517794258	5e-5	4.301029995663981	2.54479e-4
CCDC115	-0.91474428455	5e-5	4.301029995663981	2.54479e-4
CCDC144B	-2.99595806719	5e-5	4.301029995663981	2.54479e-4
CCDC144CP	-2.13623038445	5e-5	4.301029995663981	2.54479e-4
CCDC144NL-AS1	-0.358877844975	3e-4	3.5228787452803374	0.00129577
CCDC148	-1.09506304832	8e-4	3.0969100130080562	0.00305499
CCDC159	-1.0206565941	5e-5	4.301029995663981	2.54479e-4
CCDC163P	-0.80435530241	5e-5	4.301029995663981	2.54479e-4
CCDC167	-0.76779609072	5e-5	4.301029995663981	2.54479e-4
CCDC22	-0.466942472564	5e-5	4.301029995663981	2.54479e-4
CCDC26	-1.04150241778	5e-5	4.301029995663981	2.54479e-4
CCDC28A	-1.01312237114	5e-5	4.301029995663981	2.54479e-4
CCDC47	-0.310799612172	3e-4	3.5228787452803374	0.00129577
CCDC53	-0.586172869032	5e-5	4.301029995663981	2.54479e-4
CCDC57	-0.460321868512	5e-5	4.301029995663981	2.54479e-4
CCDC67	-1.40270092268	5e-5	4.301029995663981	2.54479e-4
CCDC90B	-0.516986380327	5e-5	4.301029995663981	2.54479e-4
CCDC97	-0.709270531644	5e-5	4.301029995663981	2.54479e-4
CCM2	-0.346276910458	5e-4	3.3010299956639813	0.00202581
CCNB1IP1	-0.658483265871	5e-5	4.301029995663981	2.54479e-4
CCND2	-0.341797832494	4e-4	3.3979400086720375	0.00166802
CCNDBP1	-0.367825990732	1e-4	4	4.78506e-4
CCPG1	-1.94258280177	5e-5	4.301029995663981	2.54479e-4
CCRL2	-0.396535289686	6e-4	3.2218487496163566	0.00237728
CCT6P1	-0.478049855575	4e-4	3.3979400086720375	0.00166802
CCZ1	-0.488696466501	5e-5	4.301029995663981	2.54479e-4
CCZ1B	-0.353023807173	8.5e-4	3.070581074285707	0.00322143
CD40	-0.875938564935	0.002	2.6989700043360187	0.00679805
CD55	-0.740486192951	5e-5	4.301029995663981	2.54479e-4
CD80	-0.435724856565	0.0016	2.795880017344075	0.00556961
CD99L2	-0.495550858758	5e-5	4.301029995663981	2.54479e-4
CDC16	-0.355708481831	2e-4	3.6989700043360187	9.03309e-4
CDC42EP1	-0.392194017492	5e-5	4.301029995663981	2.54479e-4
CDC45	-0.50435551306	5e-5	4.301029995663981	2.54479e-4
CDC6	-0.3302992719	1e-4	4	4.78506e-4
CDCA4	-0.296061949073	0.0018	2.744727494896694	0.006192
CDIP1	-0.877139556989	0.001	3	0.0037115
CDK2AP2	-1.11505792509	5e-5	4.301029995663981	2.54479e-4
CDK5RAP3	-0.530068551112	5e-5	4.301029995663981	2.54479e-4
CDK7	-0.326448949283	4e-4	3.3979400086720375	0.00166802
CDKN1C	-0.44423535469	1.5e-4	3.8239087409443187	6.94213e-4
CDKN2AIPNL	-0.313371719441	6.5e-4	3.1870866433571443	0.00255283
CDKN2D	-0.634949436374	5e-5	4.301029995663981	2.54479e-4
CDNF	-1.64311047129	5e-5	4.301029995663981	2.54479e-4
CDPF1	-0.658384627527	5e-5	4.301029995663981	2.54479e-4
CDR2	-0.412276103287	5e-5	4.301029995663981	2.54479e-4
CDT1	-0.354697861158	5e-5	4.301029995663981	2.54479e-4
CEBPA	-0.877754502704	0.00185	2.7328282715969863	0.00633277
CEBPG	-0.502619829265	5e-5	4.301029995663981	2.54479e-4
CEL	-0.805411216862	0.00225	2.6478174818886377	0.00752557
CENPBD1P1	-0.437186116038	5e-5	4.301029995663981	2.54479e-4
CENPH	-0.558457234096	5e-5	4.301029995663981	2.54479e-4
CENPJ	-0.537553134847	5e-5	4.301029995663981	2.54479e-4
CENPU	-0.475492403055	5e-5	4.301029995663981	2.54479e-4
CEP120	-0.351781028937	3.5e-4	3.4559319556497243	0.00148216
CEP162	-0.334803717447	0.0016	2.795880017344075	0.00556961
CEP164	-0.751018770204	5e-5	4.301029995663981	2.54479e-4
CEP41	-0.876581363307	5e-5	4.301029995663981	2.54479e-4
CES3	-0.712285804158	2.5e-4	3.6020599913279625	0.00110334
CFAP58	-0.990540054108	5e-5	4.301029995663981	2.54479e-4
CFD	-1.37725648391	5e-5	4.301029995663981	2.54479e-4
CFDP1	-0.318867300927	0.001	3	0.0037115
CHCHD2	-0.376296790251	5e-5	4.301029995663981	2.54479e-4
CHCHD5	-0.503756849585	5e-5	4.301029995663981	2.54479e-4
CHMP2A	-0.317649883155	4e-4	3.3979400086720375	0.00166802
CHMP2B	-0.421890402373	5e-5	4.301029995663981	2.54479e-4
CHMP3	-0.782417659172	5e-5	4.301029995663981	2.54479e-4
CHMP4A	-0.554972570188	5e-5	4.301029995663981	2.54479e-4
CHMP4C	-0.75585435938	5e-5	4.301029995663981	2.54479e-4
CHP1	-0.268710876453	0.0026	2.5850266520291822	0.00856615
CHPF	-0.638921935296	5e-5	4.301029995663981	2.54479e-4
CHPT1	-0.313392917013	5e-4	3.3010299956639813	0.00202581
CHRNA10	-0.814701973647	0.00165	2.7825160557860937	0.00572304
CHRNB1	-0.734822055674	5e-5	4.301029995663981	2.54479e-4
CIR1	-0.501271108119	5e-5	4.301029995663981	2.54479e-4
CIRBP	-0.428200860093	5e-5	4.301029995663981	2.54479e-4
CKS1B	-0.420687089264	5e-5	4.301029995663981	2.54479e-4
CLCN3	-0.343858698657	1e-4	4	4.78506e-4
CLCNKB	-1.03750830374	0.0016	2.795880017344075	0.00556961
CLDN7	-0.986806109222	0.00145	2.838631997765025	0.00512418
CLGN	-1.48894284734	5e-5	4.301029995663981	2.54479e-4
CLIC4	-0.790208858337	5e-5	4.301029995663981	2.54479e-4
CLIP1	-0.745676931489	5e-5	4.301029995663981	2.54479e-4
CLPP	-0.331077285487	3.5e-4	3.4559319556497243	0.00148216
CMC1	-0.536627446754	5e-5	4.301029995663981	2.54479e-4
CMPK2	-0.722433696286	5e-5	4.301029995663981	2.54479e-4
CMSS1	-0.365493453917	2.5e-4	3.6020599913279625	0.00110334
CMTM3	-0.306084563752	0.001	3	0.0037115
CNIH1	-0.579804966879	5e-5	4.301029995663981	2.54479e-4
CNIH4	-0.432128727806	5e-5	4.301029995663981	2.54479e-4
CNPPD1	-0.462170570676	5e-5	4.301029995663981	2.54479e-4
CNTNAP1	-0.45259105156	0.00195	2.709965388637482	0.00664609
CNTRL	-0.334263181321	2.5e-4	3.6020599913279625	0.00110334
COA5	-0.318414567041	0.0015	2.8239087409443187	0.00527859
COCH	-0.441940784481	5e-5	4.301029995663981	2.54479e-4
COG3	-0.760342636069	5e-5	4.301029995663981	2.54479e-4
COG4	-0.340419289276	2.5e-4	3.6020599913279625	0.00110334
COL15A1	-1.29904640697	5e-5	4.301029995663981	2.54479e-4
COL4A5	-0.838503604463	5e-5	4.301029995663981	2.54479e-4
COL6A2	-1.48538322959	5e-5	4.301029995663981	2.54479e-4
COL6A3	-1.70124910823	5e-5	4.301029995663981	2.54479e-4
COL9A2	-1.45645603648	5e-5	4.301029995663981	2.54479e-4
COLGALT2	-1.8338861033	5e-5	4.301029995663981	2.54479e-4
COMMD3	-0.568815769767	8.5e-4	3.070581074285707	0.00322143
COMMD5	-0.333968001643	0.00175	2.7569619513137056	0.0060382
COMMD6	-0.32209856739	0.00215	2.6675615400843946	0.00722188
COMMD7	-0.427407339531	5e-5	4.301029995663981	2.54479e-4
COMMD8	-0.763009693616	5e-5	4.301029995663981	2.54479e-4
COMMD9	-0.315313764008	0.00145	2.838631997765025	0.00512418
COMT	-0.682812655836	5e-5	4.301029995663981	2.54479e-4
COPA	-0.340056027915	6.5e-4	3.1870866433571443	0.00255283
COPG1	-0.660764641053	5e-5	4.301029995663981	2.54479e-4
COPZ1	-0.635449249725	5e-5	4.301029995663981	2.54479e-4
COQ4	-0.605993986925	5e-5	4.301029995663981	2.54479e-4
CORO1A	-1.03228004654	5e-5	4.301029995663981	2.54479e-4
CORO7	-0.386296138064	0.00215	2.6675615400843946	0.00722188
COX7A2L	-1.14976685029	5e-5	4.301029995663981	2.54479e-4
CPEB3	-0.678009767135	5e-5	4.301029995663981	2.54479e-4
CPLX1	-1.10580065337	1e-4	4	4.78506e-4
CPQ	-0.492213002983	5e-5	4.301029995663981	2.54479e-4
CPSF3	-0.262394786046	0.00285	2.54515513999149	0.00925623
CRADD	-0.438030827993	5e-5	4.301029995663981	2.54479e-4
CRAT	-0.44634224652	5e-5	4.301029995663981	2.54479e-4
CREB3L2	-0.482606775337	5e-5	4.301029995663981	2.54479e-4
CREBL2	-0.384329219949	4e-4	3.3979400086720375	0.00166802
CREG1	-0.613491460971	5e-5	4.301029995663981	2.54479e-4
CRELD2	-0.800458780547	5e-5	4.301029995663981	2.54479e-4
CRNDE	-0.757876742668	5e-5	4.301029995663981	2.54479e-4
CRYGS	-1.1409328102	7.5e-4	3.1249387366083	0.00289398
CRYL1	-0.985374919337	5e-5	4.301029995663981	2.54479e-4
CRYZL1	-0.545664920346	5e-5	4.301029995663981	2.54479e-4
CSF2RB	-0.779035315271	5e-5	4.301029995663981	2.54479e-4
CSRP1	-0.417841608012	5e-5	4.301029995663981	2.54479e-4
CSTA	-3.43250095614	5e-5	4.301029995663981	2.54479e-4
CT45A10	-1.7501739220800001	5e-5	4.301029995663981	2.54479e-4
CTAGE5	-1.32162290396	5e-5	4.301029995663981	2.54479e-4
CTDSP1	-0.3740119597	5e-5	4.301029995663981	2.54479e-4
CTH	-2.04337145538	5e-5	4.301029995663981	2.54479e-4
CTNNA1	-0.680110719697	5e-5	4.301029995663981	2.54479e-4
CTNNBIP1	-0.391235957581	5e-5	4.301029995663981	2.54479e-4
CTSD	-0.422241033255	5e-5	4.301029995663981	2.54479e-4
CTSF	-1.01717224285	5e-5	4.301029995663981	2.54479e-4
CUX1	-0.406165822629	4.5e-4	3.3467874862246565	0.00184587
CXorf23	-0.696648531422	5e-5	4.301029995663981	2.54479e-4
CYB561	-0.767367484959	5e-5	4.301029995663981	2.54479e-4
CYB561D1	-0.426586865737	5e-5	4.301029995663981	2.54479e-4
CYB5R1	-0.444782208632	5e-5	4.301029995663981	2.54479e-4
CYB5R4	-0.377508175474	2e-4	3.6989700043360187	9.03309e-4
CYFIP2	-3.46772129184	5e-5	4.301029995663981	2.54479e-4
CYLD	-0.711220325201	5e-5	4.301029995663981	2.54479e-4
CYP2F1	-1.33098131164	5e-5	4.301029995663981	2.54479e-4
CYP2R1	-1.27866558385	5e-5	4.301029995663981	2.54479e-4
CYP2S1	-0.939584578316	4.5e-4	3.3467874862246565	0.00184587
CYP4V2	-1.18644095338	5e-5	4.301029995663981	2.54479e-4
CYR61	-0.538043890889	3e-4	3.5228787452803374	0.00129577
CYTH2	-0.414135292321	5e-5	4.301029995663981	2.54479e-4
DAP	-0.348866919163	1e-4	4	4.78506e-4
DAZAP1	-0.566368260816	5e-5	4.301029995663981	2.54479e-4
DCAF11	-0.682560201207	5e-5	4.301029995663981	2.54479e-4
DCHS2	-0.475522426631	5e-5	4.301029995663981	2.54479e-4
DCP1B	-0.493028692089	1e-4	4	4.78506e-4
DCPS	-0.591226414674	5e-5	4.301029995663981	2.54479e-4
DCTN2	-0.531880083636	5e-5	4.301029995663981	2.54479e-4
DCTN3	-0.64999541363	5e-5	4.301029995663981	2.54479e-4
DDOST	-0.778297869427	5e-5	4.301029995663981	2.54479e-4
DDX49	-0.53445745958	5e-5	4.301029995663981	2.54479e-4
DDX6	-0.325515998975	1e-4	4	4.78506e-4
DECR1	-0.400931197941	5e-5	4.301029995663981	2.54479e-4
DECR2	-0.631002185919	5e-5	4.301029995663981	2.54479e-4
DENR	-0.295697532797	5e-4	3.3010299956639813	0.00202581
DERA	-1.04318109037	5e-5	4.301029995663981	2.54479e-4
DERL1	-0.32640821384	1e-4	4	4.78506e-4
DERL2	-0.710612644655	5e-5	4.301029995663981	2.54479e-4
