name	logFC	Pval	logPval	FDR
CD52	0.986817945746788	6.62304217233676e-35	34.17894247956661	2.1044111407385e-33
TNXB	0.98605533960768	1.9038060825008e-9	8.720377289979274	1.10284684270368e-8
RHPN2	0.981551959948407	7.56178605991291e-11	10.12137561397608	5.11463379611083e-10
RHD	0.980156622578692	1.14475085206196e-15	14.941289024545695	1.20179990659941e-14
PTGER3	0.974343148161732	3.56619494257009e-25	24.44779492022728	7.33485772704093e-24
CITED2	0.972192636913246	1.31675679922923e-35	34.88049443043385	4.34257311304427e-34
CD24	0.968991657017254	2.01981031408892e-16	15.694689414421	2.29696383400077e-15
GADD45A	0.965476904835472	1.07010073768794e-62	61.9705753365553	8.05861689389563e-61
TRG-AS1	0.964270882421708	8.62857816404842e-18	17.064060762382272	1.11368045291443e-16
ACAT2	0.964043861072826	4.14324006905215e-54	53.38265990193125	2.41621634270822e-52
LYZ	0.961153113100457	6.76772187386051e-30	29.169557497358156	1.78309895321217e-28
PMAIP1	0.960695165499744	2.41973169650297e-19	18.616232786576635	3.46961228566033e-18
FOSB	0.956000611321641	8.86252998349154e-10	9.052442282512077	5.32754473677644e-9
ABCA2	0.953661129330208	8.05727497278229e-20	19.093811814818867	1.20030806603878e-18
PTPRF	0.946190629446668	4.14520506496885e-9	8.382453979858825	2.30492681635826e-8
OR2B6	0.945771186344201	7.35118904127123e-12	11.133642408902512	5.50562035949241e-11
ZDHHC8	0.945093306277431	9.61021435261644e-28	27.017266925430278	2.26943432267713e-26
ISPD-AS1	0.940579508040012	5.42503877418378e-8	7.265597153451068	2.64990147274227e-7
SAMD9	0.939806184805354	1.08904463429144e-11	10.962954320401032	8.01818543676929e-11
TBXA2R	0.938871818793912	4.40833327787606e-12	11.355725579475907	3.36214509327007e-11
ACAP3	0.937460735574481	4.63289422071372e-43	42.33414761559326	1.9959009156264e-41
AL354822.1	0.935721661490739	9.04053359508058e-9	8.043805935613124	4.87119229878032e-8
AL033504.1	0.934937218510828	2.11178661161531e-19	18.675349967804877	3.04632385422154e-18
ESRRB	0.930535202274118	1.00314445467036e-24	23.99863652326177	2.01556167320742e-23
MICALL2	0.929595442404072	2.40318361094894e-35	34.61921304643471	7.84438500174597e-34
AC144652.1	0.921368462021189	9.1632603023089e-12	11.03794997618183	6.78308216186395e-11
FASN	0.920186141799339	1.01649491876728e-85	84.99289478796234	1.49565498509081e-83
EXOC3L2	0.918887570689	3.16402728627319e-25	24.49975977984352	6.53580064058677e-24
ZNF385A	0.916834349058023	8.18794914194382e-56	55.086824863547605	4.9563003540222e-54
SLCO4A1	0.916495779416051	1.23173638127238e-11	10.909482230815549	8.99948567646219e-11
BTG1	0.913814147120219	9.68603993457477e-28	27.013853744733037	2.28170655010525e-26
TRPC1	0.912641595622172	1.44122345488754e-7	6.841268678657889	6.6428246373708e-7
ENO2	0.91250271033079	3.80785584559929e-12	11.41931950110841	2.92987395875395e-11
AC024937.3	0.9120738545895	4.02892165625184e-12	11.394811177533022	3.08260853763141e-11
IQSEC1	0.910143869819197	2.82210809978061e-29	28.549426354777612	7.14038144611158e-28
ZC3H6	0.906045258124667	6.52590640990412e-9	8.185359158858542	3.56650108024703e-8
FOS	0.905114166818985	9.93065239026453e-12	11.003022219763922	7.32845366207484e-11
CARD6	0.903322162673503	5.56718228013969e-21	20.254364558832663	8.91868196436449e-20
MBOAT2	0.902587837680165	2.22322596097086e-42	41.65301639487383	9.3669308769715e-41
TEAD2	0.898972914231977	2.93370966028251e-22	21.532582869080493	5.12943312448665e-21
AC134978.1	0.895730337657364	1.10034442790593e-14	13.958471351455058	1.06299940489821e-13
ENPP3	0.895651227913188	4.27955252694428e-25	24.36860163875282	8.76437695239723e-24
NUDT14	0.895025767240396	1.59209872230948e-9	8.79803000618067	9.2903185968077e-9
TET1	0.892641458075693	6.06885017209119e-27	26.216893584249068	1.36892648693114e-25
CHORDC1	0.891362003394814	5.00362860972796e-29	28.30071493293776	1.25274094302194e-27
PCSK9	0.888702006014795	9.26120349769939e-35	34.03333257288096	2.93291888251645e-33
CLK3	0.887677284733597	3.54439908746418e-36	35.450457383927926	1.19783155026528e-34
TMEM158	0.886486218914502	6.347283459561e-10	9.197412106353712	3.89137301328471e-9
NR2F2	0.880115475451477	3.99548417555861e-65	64.39843058505281	3.21116055924728e-63
AC008736.1	0.878546216656528	1.95871025510102e-8	7.7080298028605245	1.01755050949409e-7
IL2RG	0.877612192368873	1.18593884959011e-19	18.925937703864044	1.74229172925957e-18
LINC01608	0.877453637444732	1.81939473908628e-7	6.740073065417872	8.2545973835964e-7
ZHX3	0.876830264991053	1.41828357534243e-16	15.84823692649173	1.63822030369263e-15
HSPA4L	0.876783515797115	7.59681781490095e-26	25.119368288619004	1.62905752425365e-24
ZSCAN5A	0.876557305846744	1.69926373585808e-9	8.769739210807932	9.8975385930248e-9
JAK2	0.871328499614348	3.20052871525937e-35	34.49477827194492	1.03762225873697e-33
MTCL1	0.869553407406074	3.99351948080953e-10	9.398644192692021	2.51066743741664e-9
IL10RA	0.863089975728921	9.62447126980992e-8	7.016623119576468	4.55009605657252e-7
SLC25A29	0.860300899607056	2.28438778338819e-8	7.641230171052041	1.17588184931779e-7
KIAA1958	0.859379784323322	8.69370941160868e-19	18.0607948802533	1.20327983809878e-17
HBA1	0.854619829204443	4.40698416282841e-23	22.355858510190917	8.07440546614768e-22
ITGB5	0.85445337482678	2.61740672820991e-24	23.582128785540423	5.19354314286298e-23
NES	0.852839987674812	2.41784681984486e-15	14.616571216876153	2.4753083960926e-14
SLC29A2	0.852332962759711	5.06694980972271e-26	25.295253397558238	1.10137063591336e-24
PER1	0.851147480951804	3.12067096837267e-13	12.505752019272217	2.64827836215761e-12
GALNS	0.849506971080639	1.48980023606511e-12	11.826871961246	1.19533971960795e-11
LPCAT1	0.846434510954499	2.80926640963669e-7	6.5514070736325625	1.24388073804469e-6
TEAD1	0.846116024188013	7.18143332860567e-24	23.143788867097587	1.37918129226475e-22
HOMER1	0.843955645230751	1.21424401375674e-23	22.915694028928694	2.28602947786801e-22
ACRBP	0.843622049744874	5.55793349827888e-13	12.255086653942833	4.62629033747077e-12
SHB	0.838164701582092	4.18605028153383e-7	6.378195559355781	1.79853481098785e-6
HSPH1	0.837827912515093	1.76468693098154e-43	42.75333233062007	7.74195679261812e-42
FYB	0.836736832031025	2.00144473978649e-15	14.698656396334346	2.07611903376551e-14
CBR1	0.836628864675599	1.01628544989516e-12	11.992984292147854	8.28623533060302e-12
AL118506.1	0.83340226200073	2.40420981900023e-18	17.61902763348392	3.22042895082888e-17
SCART1	0.833182092779378	5.20851415929834e-10	9.28328615087528	3.23049477428855e-9
HS3ST3B1	0.832886399362067	3.04661959793319e-8	7.516181768564318	1.54331937683438e-7
UTP20	0.827429256773622	3.5648925391886703e-32	31.447953557071802	1.03317067408486e-30
HS6ST1	0.82740960987563	5.39841037029675e-8	7.267734104814456	2.63835025434498e-7
SPTAN1	0.826970529845608	4.6841243385012e-25	24.329371585246076	9.57242845586015e-24
LIFR	0.824430873873715	2.11379383705958e-13	12.67493737265468	1.83617840668827e-12
SPATS2	0.824278905916309	5.26286859559807e-22	21.278777473402652	8.9882277229107e-21
ARL4A	0.819920725989964	6.74051925183453e-41	40.17130664656256	2.67495129147491e-39
FKBP4	0.819092561749664	2.23306204190501e-58	57.65109921061298	1.49349687893563e-56
ATP1B1	0.818727216548872	3.346231250637e-8	7.475444049205893	1.68438714111012e-7
TSC22D1	0.817569237906121	1.69410546815986e-22	21.77105955574438	2.99490290156764e-21
MOB3B	0.816676951795476	1.48605402614362e-14	13.827965401322725	1.41842522016343e-13
DNAJA1	0.816372000456768	1.41821913241089e-56	55.84825666009501	9.0425651882518e-55
FGFR4	0.813108869675446	8.21302638895573e-19	18.085496781755733	1.13839687513004e-17
MAST2	0.807848965365119	4.69050131034235e-35	34.3287807383765	1.5053676017488e-33
EGR1	0.803470807662199	1.63696500978569e-5	4.785960603556539	5.44743679665635e-5
SGK1	0.803291838693866	3.53994139981599e-7	6.451003927224834	1.53333331285508e-6
MIB2	0.801222021605779	1.07752827636033e-11	10.967571324316994	7.93950726896012e-11
OBSCN	0.800940668411406	1.27766965875431e-20	19.89358141841942	2.00980799610628e-19
PKD1P6	0.799855933496851	9.58222444846453e-9	8.018533660696827	5.14856149579296e-8
TPM2	0.799831306636043	3.97881959900542e-7	6.400245751462456	1.71180524718344e-6
FBXO27	0.79856533225457	5.65726920470965e-6	5.247393154592074	2.04560010109047e-5
MAP3K6	0.797817622316304	3.38428405011536e-16	15.470533192849164	3.78030163769187e-15
TPCN1	0.797012392311828	1.16739043290505e-13	12.932783870177452	1.03763216545575e-12
WASF1	0.796558542316032	8.46623935363208e-14	13.07230945751424	7.63158465392433e-13
IL16	0.795122003725729	3.88079324188973e-18	17.41107949467259	5.14070728053094e-17
HMGCR	0.794074489022546	3.83670843963269e-56	55.416041202592076	2.3827454231589e-54
DDX10	0.790989957085623	2.89149000682554e-30	29.538878304307307	7.72463978359761e-29
NABP1	0.788418286648834	1.02235864369787e-29	28.990396726847134	2.66426105403991e-28
CD276	0.787866700098279	8.09611182256733e-7	6.0917235020373095	3.333242077961e-6
CHML	0.787235503995404	5.37946757503309e-39	38.26926070587033	1.99415611967506e-37
TUBB2A	0.784538153962717	9.8852135994186e-24	23.00501394202592	1.87212243296712e-22
TRMT1L	0.784393847375817	3.59712280844342e-15	14.444044734792318	3.61374816596144e-14
LSS	0.780070381947891	2.58787488659575e-28	27.587056723897668	6.33003463309509e-27
LARP4B	0.778588840061376	7.67711951408467e-30	29.11480169843139	2.01714206133807e-28
DUSP1	0.778386677016933	1.85850333736094e-11	10.73083665469409	1.33745116015952e-10
ING1	0.778020161073678	2.15885240116836e-17	16.66577704898089	2.69546532177209e-16
RNF217	0.776793641665646	4.38428168349412e-20	19.358101550861008	6.66633863607913e-19
PTPRS	0.775211955497945	1.74629647194602e-29	28.7578820234025	4.47763524334899e-28
AC239868.2	0.771424725560148	3.08238512424198e-14	13.511113099918756	2.86769760002434e-13
SH3BGRL3	0.768673613693274	3.0345687674292e-49	48.51790301636213	1.54375615381345e-47
KNSTRN	0.767441851373721	5.8292192845228e-17	16.234389607012528	6.95145302209178e-16
BAMBI	0.766054199738506	1.34677621268069e-14	13.870704562905235	1.29193256751035e-13
PREX1	0.762527306680658	7.23019387446131e-20	19.14085005713426	1.08046209711481e-18
FGD6	0.761180774147564	2.65737368625086e-19	18.575547369765342	3.78764857456084e-18
FABP5	0.75842779899337	4.02463218721245e-8	7.395273803833527	2.00164234209568e-7
SPHK2	0.757425658688562	1.37270673993863e-8	7.8624222339431	7.21746413456461e-8
AMHR2	0.752933238685734	2.29811382691856e-14	13.63862846425594	2.16117607086029e-13
JUN	0.752424564954881	1.14839780193548e-22	21.939907647426146	2.05294889303007e-21
SALL2	0.752390129743336	1.25945963590573e-37	36.89981574653372	4.4448236006651e-36
ZNF692	0.751710412585787	7.83876508028433e-22	21.105752350716294	1.32690175624494e-20
MARVELD1	0.751421926977247	1.39294200422907e-10	9.85606696524698	9.17499816008732e-10
CAV2	0.750779492070648	6.69951780958536e-26	25.1739564540413	1.44311234979447e-24
HIST1H2AC	0.750434859217387	3.90312713908359e-30	29.408587301933423	1.03405839219378e-28
STK17A	0.750391088506888	1.10487001211852e-20	19.956688813689603	1.74660773485975e-19
MPDZ	0.750380437234791	1.45894690039612e-10	9.83596051433315	9.57677979093237e-10
VWDE	0.750313922689672	7.93720223155549e-34	33.10033255418728	2.43305776098066e-32
AC005394.2	0.750188859645643	3.72722285184751e-16	15.42861463986375	4.13540131729345e-15
MACC1	0.749172031297651	3.31773774911083e-25	24.479157945802708	6.83854392941724e-24
MINK1	0.749028963401304	4.45452821339103e-29	28.35119828605379	1.11819180663705e-27
APOE	0.747116495092309	1.26445422033621e-25	24.898096889700575	2.66958944002109e-24
ZDHHC14	0.746809444224649	1.86828182656525e-16	15.728557610712937	2.1347965817527e-15
DHCR24	0.745436379977042	1.5373011725933e-49	48.813241041555386	7.99062413841431e-48
HSPB1	0.744685487642663	3.62970663760527e-35	34.44012847436271	1.16883886471572e-33
SLC12A4	0.744631164276992	1.12750164648386e-22	21.947882815251923	2.01936811741041e-21
FOXD2-AS1	0.743314331738685	7.2991959338803e-12	11.136724978333223	5.47525567934362e-11
AL118508.3	0.741520548061519	7.98856606942475e-6	5.097531168623918	2.80479610455133e-5
HIST1H1C	0.741358373147974	3.39636609523364e-30	29.468985503183514	9.04814633281742e-29
ITSN1	0.739703176853063	3.57992101489289e-14	13.446126555248467	3.3112538284754e-13
CBARP	0.739031912033501	5.6820410441474e-6	5.245495633481378	2.05358498987357e-5
KALRN	0.737886902815001	8.02757750234028e-8	7.095415492840098	3.82730564468507e-7
SLC19A1	0.736923352502735	4.02510618565143e-27	26.395222658095076	9.18761707865638e-26
MVK	0.733889469318728	3.20165987547363e-17	16.494624806723653	3.91568734642325e-16
BAIAP2	0.732389590201966	1.5592534006728e-27	26.80708330009593	3.61082312930622e-26
AHNAK	0.7295198628641	7.45791635614141e-5	4.127382491753732	2.23317194834491e-4
HSP90AA1	0.729099701732167	2.30823737499793e-12	11.636719531152904	1.81545906698028e-11
ANKRD13B	0.728150752846545	4.92510851490601e-10	9.307584196251506	3.06266175790384e-9
HBG1	0.728121792333088	1.28613382553359e-8	7.890713839602372	6.78091725876695e-8
OLMALINC	0.727676588954953	4.25489473590262e-8	7.371111179688	2.10848773337682e-7
ACHE	0.726448186801839	4.74129126004042e-6	5.3241033649208624	1.73075227523002e-5
MEF2C	0.726190402936116	4.10898976129273e-22	21.38626494090401	7.10639748227914e-21
GAB1	0.724777162245484	2.53237072475273e-11	10.596472715744405	1.79271603342229e-10
SLC9A3R2	0.724158215160568	1.14119585321202e-12	11.942639815117317	9.28884862988918e-12
GIPR	0.723702258756583	1.31238800192109e-13	12.881937748663377	1.16219248614568e-12
AGRN	0.721487136504327	3.07991190392331e-36	35.51146170563824	1.04454884571356e-34
STARD8	0.720728237879013	7.18997958942799e-22	21.14327234246988	1.21923696442002e-20
RFESD	0.720237751814054	2.79954245271086e-25	24.55291294240787	5.7954164540534e-24
NOL6	0.719309475724191	1.50962649019498e-25	24.821130491986896	3.17320170378568e-24
GDF15	0.717544224300399	5.47225959759084e-18	17.2618333083773	7.16940969744641e-17
TAF5	0.716203186522656	1.48390355071109e-10	9.828594325980985	9.73391876474685e-10
STK17B	0.715911914699386	3.94646058370171e-12	11.403792230465694	3.02435488962525e-11
ADAMTS3	0.715455718608786	3.38740921633818e-26	25.470132335194055	7.46478842052035e-25
C6orf106	0.715089346590301	4.30509521374328e-51	50.36601723901961	2.31314216990116e-49
LGR4	0.714491519681844	1.90641918492085e-11	10.719781600191952	1.3688433246684e-10
DGKH	0.714266748761458	8.85654739956621e-10	9.052735548716502	5.32729681317303e-9
SAMD4A	0.713385408595792	6.89434511275153e-11	10.161506980746427	4.68639066512833e-10
PLS1	0.712658185243871	4.06069041172474e-11	10.391400119991575	2.83684756009755e-10
NEK6	0.711476291257716	2.20829859163309e-12	11.655942204524731	1.73828540990773e-11
SNHG12	0.709812623161115	4.81376956589953e-21	20.317514703145648	7.77683988653093e-20
PIK3AP1	0.707307520719291	1.25423963420329e-5	4.901619479558265	4.26735960922102e-5
CCDC86	0.706902320236111	4.63190916670752e-22	21.334239965857584	7.9532458295136e-21
ZC2HC1C	0.705755014825782	5.50406041731008e-7	6.2593168075559085	2.33130353548067e-6
PLPPR2	0.705723373929426	6.24879722386626e-11	10.20420356814501	4.26418754032056e-10
HCG18	0.704793145066173	1.10957904619873e-7	6.954841753274166	5.19687267279365e-7
AC093673.1	0.704742276641586	4.61830115730496e-5	4.335517750351015	1.42528016355162e-4
DNAJB4	0.704539027107472	7.15818014899789e-12	11.145197375975185	5.37369191091176e-11
RNASET2	0.704322360632871	2.49154241411079e-17	16.603531715333187	3.09067595960513e-16
NPTXR	0.704188855797938	2.03408709797339e-5	4.691630454874742	6.64160295442099e-5
EPHB6	0.703643341345328	2.29567986654357e-17	16.639088674587303	2.85883883380504e-16
GFOD1	0.70191210659991	2.22435589064681e-11	10.652795725642713	1.58286754004063e-10
CRTC1	0.700846184777399	1.93747664999955e-9	8.712763522802273	1.12099374958232e-8
SH2D1B	0.700201341178016	3.30930488722165e-8	7.480263219319974	1.66843394524976e-7
AHDC1	0.699547328905941	4.48741346640799e-16	15.348003913104177	4.91610794876586e-15
E2F5	0.699440339314245	9.5672353020779e-7	6.019213544618194	3.89531879221256e-6
OPN3	0.698297204388462	6.38527022445293e-7	6.194820718681619	2.6737620151781e-6
TSC22D2	0.696835777270997	1.11526577284e-24	23.952621625957732	2.23146482247735e-23
TIMP1	0.694651906949775	4.87739661793894e-45	44.311811927209604	2.2534986113028e-43
BTN2A2	0.69331893490779	3.29270371583294e-11	10.482447346229439	2.31044888761748e-10
ITGA5	0.692534348001204	3.20733141771597e-34	33.493856161540656	9.95938885682973e-33
IL27RA	0.691396870589484	8.62463169944853e-23	22.064259441682207	1.54757931657647e-21
TEX2	0.68940412970587	1.59462559288246e-24	23.79734126999405	3.17729149381829e-23
NRIP3	0.688618127759567	1.47623214685119e-14	13.830845341585642	1.4104579672812e-13
ATAD3B	0.687513796515196	1.0928282405932e-27	26.961448090588494	2.55545459487368e-26
RRP7BP	0.6865249008914	1.83804875927295e-9	8.735642971947565	1.06734051813518e-8
IL4R	0.686382873976911	1.98243609505427e-5	4.70280080351231	6.48427455988339e-5
TNFSF9	0.686380589251202	2.51728506257205e-6	5.599067601260526	9.61474214793894e-6
RAB23	0.684192810371365	2.43728825868543e-15	14.613093103661777	2.49040864381062e-14
PWP2	0.684079061281149	3.5524054336154e-9	8.449477474331005	1.99385009196583e-8
TTC3	0.681695995806336	1.14775416707983e-27	26.940151121793054	2.67734654974426e-26
CPNE1	0.680373707481783	6.54432435318361e-25	24.18413518407589	1.33170038540102e-23
SLC25A22	0.679980365307627	3.91212244511546e-16	15.407587560733676	4.32549584567448e-15
FLJ37453	0.677697953918097	1.08112847573697e-10	9.966122693661656	7.2105388716516e-10
DLG4	0.676044343241085	1.06596549695667e-7	6.972256852273642	5.00240138022255e-7
SFMBT2	0.674547318219444	3.4437687200521e-16	15.462966023007557	3.83424959704055e-15
HEMGN	0.672633522658952	1.44827112558369e-27	26.839150127833214	3.36195753521417e-26
LINC01006	0.672165989112299	1.29170124639998e-14	13.888837921358874	1.2415910271929e-13
WDR77	0.6705982167853	1.78994019261174e-18	17.7471614798875	2.40435224749139e-17
TNFRSF1B	0.669782603928005	5.49472207433331e-23	22.26005426950727	1.00098136988426e-21
AC092919.2	0.669642961213696	5.84527980026506e-8	7.233194695314329	2.84355320497126e-7
GEMIN5	0.669629093779244	3.34347117028346e-18	17.475802417234767	4.45361535829959e-17
